Id,Response
20548,8
20549,8
20550,2
20551,6
20552,5
20553,8
20554,8
20555,5
20556,6
20557,6
20558,6
20559,8
20560,8
20561,5
20562,6
20563,1
20564,8
20565,7
20566,6
20567,6
20568,6
20569,7
20570,8
20571,6
20572,8
20573,8
20574,8
20575,8
20576,8
20577,8
20578,5
20579,5
20580,4
20581,8
20582,5
20583,8
20584,8
20585,8
20586,8
20587,7
20588,2
20589,6
20590,6
20591,8
20592,7
20593,2
20594,6
20595,8
20596,8
20597,2
20598,8
20599,6
20600,8
20601,6
20602,7
20603,8
20604,8
20605,5
20606,8
20607,8
20608,8
20609,8
20610,6
20611,5
20612,5
20613,7
20614,6
20615,8
20616,6
20617,8
20618,8
20619,5
20620,6
20621,8
20622,6
20623,8
20624,8
20625,7
20626,6
20627,8
20628,8
20629,6
20630,8
20631,8
20632,8
20633,8
20634,6
20635,2
20636,5
20637,8
20638,5
20639,8
20640,8
20641,6
20642,8
20643,6
20644,8
20645,7
20646,8
20647,8
20648,6
20649,8
20650,6
20651,6
20652,2
20653,7
20654,5
20655,1
20656,8
20657,6
20658,6
20659,7
20660,8
20661,2
20662,8
20663,8
20664,8
20665,8
20666,7
20667,7
20668,5
20669,8
20670,8
20671,5
20672,8
20673,6
20674,2
20675,6
20676,8
20677,8
20678,8
20679,6
20680,6
20681,6
20682,2
20683,8
20684,8
20685,2
20686,6
20687,8
20688,6
20689,8
20690,8
20691,8
20692,8
20693,1
20694,2
20695,6
20696,6
20697,2
20698,8
20699,8
20700,6
20701,6
20702,8
20703,6
20704,8
20705,8
20706,7
20707,6
20708,8
20709,8
20710,6
20711,1
20712,6
20713,1
20714,8
20715,8
20716,6
20717,6
20718,5
20719,5
20720,6
20721,6
20722,8
20723,6
20724,8
20725,6
20726,8
20727,6
20728,6
20729,2
20730,8
20731,8
20732,6
20733,6
20734,1
20735,6
20736,8
20737,6
20738,2
20739,8
20740,6
20741,7
20742,4
20743,5
20744,6
20745,2
20746,6
20747,8
20748,6
20749,6
20750,8
20751,8
20752,7
20753,6
20754,8
20755,6
20756,8
20757,8
20758,7
20759,8
20760,8
20761,8
20762,8
20763,8
20764,7
20765,8
20766,6
20767,7
20768,8
20769,8
20770,4
20771,6
20772,6
20773,6
20774,6
20775,8
20776,6
20777,8
20778,8
20779,6
20780,8
20781,6
20782,8
20783,6
20784,5
20785,8
20786,8
20787,8
20788,7
20789,8
20790,6
20791,8
20792,5
20793,1
20794,6
20795,1
20796,8
20797,6
20798,8
20799,8
20800,7
20801,8
20802,8
20803,7
20804,8
20805,4
20806,8
20807,8
20808,2
20809,1
20810,8
20811,8
20812,6
20813,5
20814,8
20815,8
20816,8
20817,8
20818,5
20819,8
20820,8
20821,6
20822,6
20823,8
20824,6
20825,6
20826,6
20827,8
20828,8
20829,7
20830,8
20831,6
20832,1
20833,6
20834,5
20835,8
20836,2
20837,7
20838,8
20839,8
20840,2
20841,8
20842,7
20843,1
20844,5
20845,8
20846,8
20847,6
20848,8
20849,2
20850,6
20851,8
20852,8
20853,1
20854,2
20855,8
20856,8
20857,6
20858,8
20859,8
20860,8
20861,8
20862,8
20863,5
20864,8
20865,8
20866,6
20867,8
20868,6
20869,8
20870,8
20871,8
20872,6
20873,2
20874,8
20875,8
20876,7
20877,8
20878,8
20879,8
20880,8
20881,1
20882,2
20883,8
20884,6
20885,1
20886,6
20887,8
20888,8
20889,7
20890,6
20891,8
20892,8
20893,8
20894,8
20895,7
20896,8
20897,6
20898,8
20899,6
20900,6
20901,6
20902,7
20903,6
20904,7
20905,8
20906,7
20907,8
20908,6
20909,6
20910,8
20911,8
20912,8
20913,8
20914,2
20915,8
20916,2
20917,8
20918,8
20919,8
20920,8
20921,7
20922,5
20923,8
20924,6
20925,8
20926,2
20927,8
20928,6
20929,6
20930,8
20931,8
20932,8
20933,4
20934,8
20935,6
20936,6
20937,8
20938,8
20939,6
20940,8
20941,2
20942,6
20943,8
20944,8
20945,8
20946,8
20947,8
20948,8
20949,8
20950,8
20951,6
20952,6
20953,6
20954,6
20955,8
20956,8
20957,6
20958,8
20959,8
20960,8
20961,6
20962,6
20963,8
20964,8
20965,8
20966,5
20967,6
20968,5
20969,8
20970,8
20971,8
20972,5
20973,8
20974,2
20975,8
20976,8
20977,6
20978,8
20979,8
20980,8
20981,8
20982,8
20983,6
20984,8
20985,7
20986,8
20987,6
20988,7
20989,8
20990,8
20991,6
20992,8
20993,4
20994,8
20995,8
20996,6
20997,8
20998,8
20999,7
21000,5
21001,6
21002,8
21003,8
21004,6
21005,8
21006,8
21007,8
21008,8
21009,5
21010,6
21011,7
21012,8
21013,8
21014,1
21015,8
21016,6
21017,8
21018,6
21019,7
21020,6
21021,7
21022,8
21023,2
21024,8
21025,4
21026,8
21027,8
21028,8
21029,6
21030,6
21031,6
21032,8
21033,2
21034,6
21035,6
21036,8
21037,5
21038,8
21039,7
21040,6
21041,6
21042,7
21043,8
21044,8
21045,8
21046,6
21047,1
21048,8
21049,6
21050,5
21051,8
21052,8
21053,8
21054,8
21055,7
21056,6
21057,3
21058,2
21059,6
21060,6
21061,8
21062,6
21063,6
21064,6
21065,6
21066,6
21067,8
21068,8
21069,6
21070,8
21071,5
21072,6
21073,8
21074,6
21075,1
21076,7
21077,6
21078,6
21079,6
21080,1
21081,5
21082,8
21083,5
21084,8
21085,5
21086,7
21087,6
21088,4
21089,2
21090,7
21091,6
21092,2
21093,8
21094,8
21095,8
21096,6
21097,8
21098,6
21099,8
21100,8
21101,8
21102,8
21103,8
21104,8
21105,1
21106,8
21107,8
21108,6
21109,8
21110,8
21111,6
21112,8
21113,8
21114,6
21115,8
21116,8
21117,6
21118,7
21119,8
21120,8
21121,2
21122,6
21123,6
21124,8
21125,8
21126,1
21127,8
21128,6
21129,8
21130,6
21131,7
21132,7
21133,6
21134,6
21135,8
21136,8
21137,8
21138,6
21139,8
21140,6
21141,8
21142,8
21143,7
21144,6
21145,8
21146,8
21147,7
21148,8
21149,8
21150,8
21151,7
21152,6
21153,8
21154,6
21155,8
21156,8
21157,2
21158,5
21159,8
21160,6
21161,7
21162,5
21163,4
21164,7
21165,5
21166,5
21167,8
21168,7
21169,5
21170,8
21171,5
21172,8
21173,5
21174,6
21175,5
21176,8
21177,8
21178,2
21179,7
21180,5
21181,7
21182,8
21183,8
21184,8
21185,6
21186,8
21187,8
21188,8
21189,8
21190,8
21191,8
21192,6
21193,8
21194,8
21195,1
21196,6
21197,6
21198,5
21199,6
21200,7
21201,5
21202,8
21203,7
21204,7
21205,6
21206,8
21207,6
21208,8
21209,7
21210,7
21211,2
21212,8
21213,2
21214,8
21215,6
21216,8
21217,6
21218,8
21219,7
21220,8
21221,7
21222,8
21223,4
21224,7
21225,8
21226,5
21227,4
21228,6
21229,7
21230,8
21231,6
21232,6
21233,1
21234,8
21235,1
21236,7
21237,1
21238,8
21239,5
21240,8
21241,8
21242,5
21243,6
21244,6
21245,5
21246,4
21247,8
21248,6
21249,8
21250,8
21251,8
21252,6
21253,2
21254,8
21255,6
21256,6
21257,5
21258,6
21259,1
21260,6
21261,6
21262,2
21263,7
21264,2
21265,8
21266,2
21267,6
21268,5
21269,8
21270,6
21271,1
21272,6
21273,8
21274,6
21275,6
21276,8
21277,8
21278,5
21279,8
21280,6
21281,2
21282,6
21283,6
21284,8
21285,6
21286,8
21287,8
21288,6
21289,2
21290,8
21291,6
21292,7
21293,6
21294,6
21295,6
21296,6
21297,6
21298,6
21299,7
21300,8
21301,6
21302,7
21303,8
21304,6
21305,6
21306,7
21307,6
21308,6
21309,6
21310,6
21311,8
21312,8
21313,8
21314,7
21315,6
21316,6
21317,2
21318,8
21319,5
21320,7
21321,8
21322,4
21323,2
21324,6
21325,1
21326,8
21327,6
21328,8
21329,8
21330,6
21331,6
21332,2
21333,8
21334,6
21335,7
21336,2
21337,6
21338,6
21339,8
21340,6
21341,6
21342,8
21343,8
21344,6
21345,2
21346,8
21347,6
21348,8
21349,2
21350,8
21351,6
21352,8
21353,6
21354,6
21355,8
21356,7
21357,7
21358,6
21359,6
21360,6
21361,8
21362,8
21363,8
21364,6
21365,7
21366,6
21367,6
21368,1
21369,8
21370,6
21371,6
21372,6
21373,6
21374,8
21375,1
21376,4
21377,8
21378,8
21379,1
21380,7
21381,8
21382,6
21383,5
21384,8
21385,8
21386,6
21387,8
21388,5
21389,8
21390,6
21391,8
21392,8
21393,8
21394,8
21395,8
21396,6
21397,6
21398,8
21399,8
21400,6
21401,6
21402,7
21403,1
21404,8
21405,7
21406,6
21407,2
21408,8
21409,5
21410,6
21411,7
21412,2
21413,8
21414,7
21415,8
21416,8
21417,6
21418,8
21419,5
21420,8
21421,5
21422,8
21423,6
21424,7
21425,8
21426,8
21427,6
21428,6
21429,8
21430,8
21431,8
21432,8
21433,8
21434,8
21435,8
21436,6
21437,7
21438,8
21439,8
21440,8
21441,8
21442,6
21443,8
21444,6
21445,8
21446,6
21447,2
21448,6
21449,2
21450,7
21451,8
21452,1
21453,5
21454,6
21455,8
21456,6
21457,8
21458,5
21459,8
21460,4
21461,6
21462,8
21463,7
21464,7
21465,6
21466,8
21467,5
21468,5
21469,8
21470,8
21471,8
21472,6
21473,6
21474,8
21475,8
21476,2
21477,6
21478,8
21479,8
21480,6
21481,8
21482,6
21483,8
21484,8
21485,2
21486,5
21487,6
21488,8
21489,5
21490,8
21491,8
21492,2
21493,6
21494,8
21495,8
21496,8
21497,4
21498,8
21499,6
21500,6
21501,6
21502,2
21503,2
21504,8
21505,8
21506,8
21507,8
21508,1
21509,8
21510,8
21511,8
21512,7
21513,7
21514,8
21515,6
21516,2
21517,8
21518,7
21519,8
21520,6
21521,8
21522,4
21523,8
21524,5
21525,6
21526,7
21527,7
21528,8
21529,6
21530,8
21531,8
21532,7
21533,8
21534,6
21535,8
21536,6
21537,8
21538,7
21539,6
21540,1
21541,7
21542,6
21543,8
21544,8
21545,8
21546,8
21547,7
21548,8
21549,8
21550,5
21551,5
21552,6
21553,8
21554,6
21555,8
21556,8
21557,8
21558,5
21559,7
21560,2
21561,8
21562,6
21563,8
21564,6
21565,1
21566,6
21567,8
21568,8
21569,8
21570,8
21571,7
21572,7
21573,6
21574,8
21575,7
21576,8
21577,2
21578,7
21579,6
21580,8
21581,6
21582,8
21583,6
21584,1
21585,8
21586,8
21587,6
21588,2
21589,7
21590,6
21591,8
21592,8
21593,6
21594,6
21595,8
21596,8
21597,8
21598,8
21599,6
21600,5
21601,8
21602,6
21603,8
21604,8
21605,8
21606,6
21607,6
21608,8
21609,5
21610,4
21611,6
21612,6
21613,6
21614,8
21615,6
21616,8
21617,6
21618,8
21619,8
21620,8
21621,7
21622,8
21623,5
21624,6
21625,6
21626,7
21627,5
21628,8
21629,5
21630,8
21631,7
21632,1
21633,8
21634,8
21635,6
21636,6
21637,1
21638,8
21639,8
21640,8
21641,5
21642,6
21643,8
21644,6
21645,8
21646,8
21647,7
21648,8
21649,5
21650,6
21651,8
21652,8
21653,6
21654,1
21655,8
21656,8
21657,7
21658,8
21659,6
21660,8
21661,8
21662,8
21663,6
21664,8
21665,6
21666,1
21667,8
21668,1
21669,2
21670,1
21671,7
21672,8
21673,6
21674,6
21675,8
21676,8
21677,2
21678,6
21679,6
21680,8
21681,8
21682,6
21683,2
21684,7
21685,8
21686,8
21687,4
21688,8
21689,8
21690,6
21691,8
21692,8
21693,6
21694,8
21695,6
21696,8
21697,8
21698,8
21699,8
21700,8
21701,2
21702,5
21703,8
21704,8
21705,5
21706,8
21707,4
21708,8
21709,6
21710,2
21711,6
21712,6
21713,8
21714,8
21715,5
21716,2
21717,6
21718,8
21719,7
21720,8
21721,8
21722,8
21723,5
21724,8
21725,6
21726,5
21727,7
21728,5
21729,4
21730,8
21731,8
21732,8
21733,7
21734,5
21735,8
21736,8
21737,6
21738,5
21739,8
21740,8
21741,7
21742,1
21743,8
21744,6
21745,6
21746,6
21747,1
21748,6
21749,6
21750,5
21751,5
21752,1
21753,5
21754,6
21755,4
21756,8
21757,8
21758,5
21759,8
21760,5
21761,6
21762,8
21763,6
21764,7
21765,8
21766,8
21767,6
21768,8
21769,4
21770,6
21771,5
21772,2
21773,8
21774,5
21775,8
21776,6
21777,1
21778,8
21779,5
21780,7
21781,5
21782,7
21783,6
21784,8
21785,6
21786,1
21787,2
21788,8
21789,8
21790,6
21791,5
21792,5
21793,8
21794,6
21795,6
21796,2
21797,6
21798,8
21799,8
21800,8
21801,8
21802,8
21803,6
21804,5
21805,6
21806,8
21807,2
21808,8
21809,6
21810,6
21811,8
21812,6
21813,6
21814,8
21815,7
21816,8
21817,8
21818,8
21819,6
21820,8
21821,8
21822,5
21823,8
21824,6
21825,8
21826,8
21827,7
21828,2
21829,6
21830,8
21831,8
21832,1
21833,6
21834,8
21835,6
21836,8
21837,8
21838,8
21839,8
21840,6
21841,8
21842,8
21843,8
21844,8
21845,8
21846,8
21847,8
21848,8
21849,2
21850,8
21851,8
21852,8
21853,6
21854,6
21855,8
21856,7
21857,8
21858,5
21859,6
21860,8
21861,4
21862,6
21863,8
21864,6
21865,6
21866,6
21867,6
21868,8
21869,8
21870,8
21871,8
21872,6
21873,8
21874,6
21875,5
21876,8
21877,2
21878,6
21879,8
21880,6
21881,8
21882,8
21883,5
21884,8
21885,8
21886,2
21887,7
21888,2
21889,8
21890,8
21891,8
21892,8
21893,6
21894,2
21895,2
21896,6
21897,4
21898,6
21899,8
21900,2
21901,7
21902,4
21903,8
21904,8
21905,7
21906,6
21907,1
21908,8
21909,7
21910,8
21911,6
21912,2
21913,3
21914,6
21915,6
21916,8
21917,8
21918,8
21919,6
21920,8
21921,5
21922,5
21923,8
21924,5
21925,7
21926,6
21927,6
21928,8
21929,2
21930,6
21931,8
21932,8
21933,8
21934,8
21935,6
21936,6
21937,8
21938,7
21939,6
21940,2
21941,7
21942,6
21943,5
21944,2
21945,8
21946,8
21947,8
21948,8
21949,2
21950,6
21951,5
21952,6
21953,8
21954,7
21955,8
21956,6
21957,5
21958,8
21959,7
21960,6
21961,8
21962,8
21963,8
21964,6
21965,6
21966,5
21967,8
21968,8
21969,2
21970,5
21971,8
21972,6
21973,8
21974,8
21975,1
21976,7
21977,7
21978,8
21979,8
21980,6
21981,8
21982,6
21983,2
21984,8
21985,8
21986,8
21987,6
21988,8
21989,6
21990,5
21991,8
21992,8
21993,2
21994,8
21995,6
21996,8
21997,8
21998,6
21999,8
22000,2
22001,8
22002,8
22003,8
22004,2
22005,6
22006,2
22007,7
22008,8
22009,8
22010,6
22011,6
22012,6
22013,6
22014,6
22015,2
22016,8
22017,8
22018,6
22019,7
22020,8
22021,6
22022,8
22023,2
22024,8
22025,8
22026,8
22027,1
22028,6
22029,8
22030,6
22031,5
22032,7
22033,8
22034,6
22035,8
22036,7
22037,8
22038,7
22039,6
22040,6
22041,8
22042,8
22043,8
22044,8
22045,8
22046,8
22047,2
22048,1
22049,7
22050,8
22051,8
22052,6
22053,6
22054,8
22055,6
22056,5
22057,6
22058,8
22059,8
22060,8
22061,8
22062,8
22063,8
22064,2
22065,8
22066,8
22067,8
22068,8
22069,6
22070,8
22071,8
22072,8
22073,5
22074,5
22075,6
22076,7
22077,5
22078,6
22079,8
22080,5
22081,8
22082,6
22083,7
22084,6
22085,8
22086,2
22087,8
22088,8
22089,8
22090,6
22091,6
22092,8
22093,5
22094,8
22095,6
22096,8
22097,7
22098,4
22099,6
22100,8
22101,6
22102,8
22103,8
22104,8
22105,2
22106,8
22107,7
22108,8
22109,6
22110,6
22111,6
22112,7
22113,8
22114,6
22115,8
22116,8
22117,8
22118,8
22119,8
22120,5
22121,5
22122,6
22123,5
22124,6
22125,4
22126,6
22127,8
22128,6
22129,7
22130,6
22131,8
22132,6
22133,6
22134,6
22135,8
22136,1
22137,8
22138,5
22139,8
22140,6
22141,6
22142,8
22143,8
22144,8
22145,2
22146,6
22147,6
22148,8
22149,5
22150,4
22151,8
22152,8
22153,2
22154,6
22155,8
22156,8
22157,8
22158,8
22159,6
22160,8
22161,6
22162,6
22163,8
22164,8
22165,8
22166,8
22167,8
22168,8
22169,8
22170,6
22171,8
22172,6
22173,8
22174,8
22175,8
22176,8
22177,8
22178,6
22179,8
22180,5
22181,1
22182,6
22183,8
22184,6
22185,8
22186,8
22187,1
22188,5
22189,8
22190,8
22191,8
22192,5
22193,8
22194,7
22195,8
22196,6
22197,5
22198,6
22199,1
22200,8
22201,7
22202,6
22203,6
22204,8
22205,1
22206,6
22207,8
22208,8
22209,8
22210,8
22211,8
22212,8
22213,8
22214,8
22215,7
22216,7
22217,7
22218,5
22219,1
22220,8
22221,8
22222,8
22223,7
22224,8
22225,8
22226,8
22227,7
22228,6
22229,8
22230,8
22231,8
22232,8
22233,8
22234,6
22235,6
22236,8
22237,8
22238,5
22239,6
22240,6
22241,7
22242,8
22243,6
22244,8
22245,8
22246,6
22247,8
22248,6
22249,8
22250,4
22251,5
22252,8
22253,6
22254,6
22255,2
22256,6
22257,7
22258,8
22259,4
22260,6
22261,8
22262,2
22263,7
22264,8
22265,5
22266,8
22267,1
22268,6
22269,8
22270,7
22271,8
22272,8
22273,8
22274,2
22275,6
22276,8
22277,8
22278,5
22279,8
22280,7
22281,7
22282,8
22283,8
22284,5
22285,8
22286,8
22287,8
22288,6
22289,8
22290,8
22291,8
22292,6
22293,8
22294,8
22295,5
22296,8
22297,8
22298,6
22299,8
22300,8
22301,6
22302,8
22303,8
22304,5
22305,8
22306,7
22307,8
22308,8
22309,8
22310,8
22311,6
22312,6
22313,7
22314,8
22315,8
22316,8
22317,6
22318,2
22319,6
22320,8
22321,8
22322,5
22323,7
22324,6
22325,6
22326,2
22327,1
22328,8
22329,8
22330,6
22331,6
22332,8
22333,8
22334,7
22335,6
22336,6
22337,6
22338,8
22339,1
22340,8
22341,8
22342,5
22343,7
22344,6
22345,6
22346,6
22347,6
22348,8
22349,6
22350,8
22351,6
22352,5
22353,6
22354,8
22355,8
22356,6
22357,6
22358,6
22359,3
22360,8
22361,2
22362,8
22363,8
22364,8
22365,6
22366,6
22367,8
22368,8
22369,8
22370,6
22371,8
22372,6
22373,7
22374,8
22375,5
22376,7
22377,6
22378,6
22379,8
22380,6
22381,8
22382,6
22383,8
22384,2
22385,8
22386,8
22387,6
22388,1
22389,6
22390,8
22391,6
22392,8
22393,8
22394,8
22395,6
22396,8
22397,8
22398,8
22399,8
22400,8
22401,8
22402,8
22403,8
22404,8
22405,8
22406,6
22407,6
22408,2
22409,8
22410,8
22411,8
22412,6
22413,8
22414,8
22415,8
22416,8
22417,1
22418,8
22419,8
22420,8
22421,8
22422,6
22423,7
22424,5
22425,7
22426,8
22427,8
22428,8
22429,7
22430,1
22431,8
22432,8
22433,8
22434,6
22435,6
22436,8
22437,5
22438,7
22439,8
22440,8
22441,1
22442,8
22443,2
22444,6
22445,8
22446,8
22447,2
22448,7
22449,8
22450,2
22451,8
22452,8
22453,8
22454,6
22455,6
22456,8
22457,6
22458,8
22459,8
22460,8
22461,8
22462,1
22463,8
22464,8
22465,6
22466,8
22467,5
22468,8
22469,8
22470,7
22471,1
22472,8
22473,2
22474,8
22475,5
22476,8
22477,8
22478,8
22479,8
22480,8
22481,6
22482,8
22483,7
22484,5
22485,6
22486,8
22487,8
22488,8
22489,8
22490,6
22491,8
22492,6
22493,6
22494,8
22495,6
22496,8
22497,6
22498,8
22499,8
22500,5
22501,1
22502,8
22503,8
22504,8
22505,8
22506,6
22507,8
22508,7
22509,8
22510,8
22511,8
22512,6
22513,6
22514,6
22515,8
22516,1
22517,8
22518,1
22519,8
22520,8
22521,8
22522,6
22523,8
22524,5
22525,8
22526,4
22527,8
22528,6
22529,8
22530,6
22531,8
22532,8
22533,5
22534,5
22535,8
22536,5
22537,8
22538,8
22539,6
22540,2
22541,8
22542,7
22543,8
22544,8
22545,6
22546,6
22547,6
22548,6
22549,4
22550,8
22551,6
22552,8
22553,8
22554,2
22555,8
22556,5
22557,5
22558,6
22559,2
22560,6
22561,8
22562,6
22563,5
22564,8
22565,8
22566,7
22567,6
22568,8
22569,7
22570,8
22571,6
22572,6
22573,6
22574,8
22575,7
22576,8
22577,8
22578,6
22579,2
22580,8
22581,2
22582,8
22583,8
22584,6
22585,8
22586,8
22587,6
22588,8
22589,8
22590,6
22591,8
22592,8
22593,5
22594,8
22595,2
22596,6
22597,5
22598,8
22599,8
22600,8
22601,6
22602,8
22603,6
22604,8
22605,8
22606,6
22607,6
22608,2
22609,6
22610,6
22611,6
22612,6
22613,6
22614,8
22615,8
22616,8
22617,1
22618,2
22619,8
22620,8
22621,6
22622,6
22623,5
22624,5
22625,8
22626,7
22627,7
22628,8
22629,6
22630,2
22631,8
22632,6
22633,6
22634,8
22635,8
22636,6
22637,8
22638,6
22639,1
22640,8
22641,8
22642,8
22643,6
22644,8
22645,7
22646,8
22647,8
22648,8
22649,8
22650,6
22651,8
22652,8
22653,8
22654,8
22655,1
22656,7
22657,8
22658,6
22659,8
22660,6
22661,8
22662,8
22663,8
22664,6
22665,6
22666,8
22667,8
22668,8
22669,8
22670,7
22671,8
22672,8
22673,6
22674,8
22675,6
22676,8
22677,8
22678,6
22679,6
22680,2
22681,8
22682,8
22683,8
22684,6
22685,8
22686,8
22687,8
22688,7
22689,2
22690,6
22691,8
22692,8
22693,6
22694,8
22695,8
22696,6
22697,6
22698,8
22699,6
22700,7
22701,8
22702,1
22703,8
22704,8
22705,2
22706,8
22707,6
22708,5
22709,6
22710,8
22711,7
22712,8
22713,8
22714,8
22715,8
22716,8
22717,7
22718,8
22719,6
22720,6
22721,7
22722,8
22723,4
22724,8
22725,8
22726,8
22727,6
22728,6
22729,7
22730,8
22731,6
22732,1
22733,8
22734,8
22735,8
22736,7
22737,6
22738,8
22739,6
22740,8
22741,8
22742,8
22743,8
22744,5
22745,6
22746,8
22747,8
22748,8
22749,8
22750,6
22751,8
22752,8
22753,5
22754,8
22755,8
22756,7
22757,8
22758,8
22759,8
22760,8
22761,8
22762,8
22763,6
22764,6
22765,8
22766,8
22767,8
22768,8
22769,5
22770,8
22771,8
22772,6
22773,6
22774,6
22775,8
22776,8
22777,5
22778,6
22779,8
22780,8
22781,2
22782,8
22783,7
22784,8
22785,8
22786,8
22787,4
22788,8
22789,8
22790,8
22791,8
22792,6
22793,6
22794,8
22795,8
22796,8
