Id,Response
20639,6
20640,7
20641,6
20642,6
20643,6
20644,7
20645,6
20646,7
20647,7
20648,6
20649,6
20650,6
20651,6
20652,4
20653,6
20654,7
20655,7
20656,7
20657,7
20658,7
20659,6
20660,5
20661,5
20662,7
20663,7
20664,8
20665,7
20666,5
20667,6
20668,6
20669,6
20670,7
20671,7
20672,7
20673,6
20674,4
20675,6
20676,8
20677,8
20678,8
20679,6
20680,8
20681,6
20682,6
20683,7
20684,8
20685,6
20686,6
20687,6
20688,6
20689,6
20690,7
20691,7
20692,8
20693,5
20694,5
20695,5
20696,6
20697,7
20698,7
20699,7
20700,8
20701,6
20702,8
20703,7
20704,7
20705,7
20706,6
20707,6
20708,6
20709,7
20710,6
20711,5
20712,5
20713,6
20714,6
20715,6
20716,7
20717,7
20718,5
20719,7
20720,7
20721,7
20722,7
20723,6
20724,8
20725,5
20726,7
20727,5
20728,4
20729,5
20730,6
20731,7
20732,6
20733,6
20734,5
20735,5
20736,7
20737,6
20738,5
20739,7
20740,6
20741,7
20742,6
20743,5
20744,6
20745,3
20746,7
20747,7
20748,6
20749,7
20750,6
20751,7
20752,7
20753,5
20754,3
20755,7
20756,8
20757,7
20758,5
20759,6
20760,7
20761,7
20762,7
20763,7
20764,6
20765,7
20766,7
20767,7
20768,7
20769,7
20770,5
20771,6
20772,7
20773,7
20774,6
20775,6
20776,8
20777,6
20778,7
20779,6
20780,7
20781,6
20782,8
20783,5
20784,6
20785,7
20786,8
20787,8
20788,7
20789,6
20790,7
20791,7
20792,7
20793,5
20794,6
20795,3
20796,7
20797,7
20798,5
20799,6
20800,5
20801,7
20802,6
20803,5
20804,7
20805,5
20806,7
20807,7
20808,7
20809,3
20810,6
20811,7
20812,6
20813,6
20814,8
20815,6
20816,7
20817,7
20818,6
20819,6
20820,6
20821,7
20822,7
20823,6
20824,3
20825,6
20826,6
20827,6
20828,7
20829,7
20830,8
20831,6
20832,6
20833,7
20834,6
20835,7
20836,6
20837,6
20838,7
20839,7
20840,6
20841,7
20842,7
20843,2
20844,7
20845,6
20846,6
20847,5
20848,7
20849,5
20850,4
20851,7
20852,7
20853,4
20854,6
20855,7
20856,7
20857,5
20858,7
20859,7
20860,7
20861,8
20862,8
20863,6
20864,6
20865,7
20866,6
20867,7
20868,6
20869,6
20870,6
20871,5
20872,7
20873,4
20874,7
20875,8
20876,5
20877,8
20878,8
20879,7
20880,6
20881,4
20882,6
20883,8
20884,6
20885,7
20886,6
20887,7
20888,7
20889,6
20890,5
20891,7
20892,8
20893,8
20894,7
20895,7
20896,8
20897,5
20898,7
20899,5
20900,6
20901,6
20902,4
20903,6
20904,7
20905,8
20906,5
20907,7
20908,6
20909,7
20910,7
20911,6
20912,7
20913,7
20914,6
20915,8
20916,6
20917,7
20918,7
20919,7
20920,5
20921,5
20922,6
20923,7
20924,7
20925,7
20926,1
20927,6
20928,4
20929,5
20930,5
20931,6
20932,6
20933,7
20934,7
20935,6
20936,5
20937,7
20938,7
20939,6
20940,7
20941,3
20942,6
20943,7
20944,7
20945,6
20946,4
20947,7
20948,6
20949,6
20950,7
20951,6
20952,5
20953,5
20954,6
20955,7
20956,8
20957,7
20958,7
20959,7
20960,6
20961,2
20962,6
20963,7
20964,7
20965,7
20966,6
20967,7
20968,5
20969,7
20970,7
20971,7
20972,7
20973,6
20974,6
20975,7
20976,6
20977,6
20978,8
20979,8
20980,6
20981,6
20982,7
20983,6
20984,6
20985,7
20986,6
20987,7
20988,6
20989,8
20990,7
20991,6
20992,6
20993,6
20994,7
20995,7
20996,4
20997,7
20998,7
20999,6
21000,7
21001,6
21002,7
21003,7
21004,5
21005,7
21006,7
21007,7
21008,7
21009,6
21010,7
21011,6
21012,7
21013,6
21014,5
21015,5
21016,6
21017,6
21018,6
21019,5
21020,6
21021,7
21022,7
21023,7
21024,7
21025,6
21026,7
21027,7
21028,7
21029,5
21030,6
21031,7
21032,7
21033,4
21034,5
21035,6
21036,5
21037,5
21038,7
21039,6
21040,6
21041,6
21042,6
21043,7
21044,7
21045,7
21046,6
21047,3
21048,8
21049,8
21050,6
21051,6
21052,6
21053,7
21054,7
21055,6
21056,3
21057,5
21058,7
21059,6
21060,5
21061,6
21062,6
21063,6
21064,8
21065,6
21066,7
21067,7
21068,7
21069,5
21070,7
21071,8
21072,7
21073,6
21074,7
21075,4
21076,6
21077,4
21078,5
21079,5
21080,3
21081,4
21082,6
21083,5
21084,7
21085,5
21086,8
21087,5
21088,6
21089,6
21090,7
21091,7
21092,6
21093,7
21094,6
21095,7
21096,6
21097,7
21098,7
21099,7
21100,6
21101,6
21102,7
21103,7
21104,7
21105,5
21106,6
21107,7
21108,6
21109,7
21110,7
21111,6
21112,8
21113,5
21114,5
21115,7
21116,7
21117,6
21118,6
21119,7
21120,8
21121,6
21122,5
21123,7
21124,7
21125,7
21126,2
21127,8
21128,7
21129,7
21130,5
21131,3
21132,6
21133,4
21134,5
21135,7
21136,7
21137,7
21138,7
21139,7
21140,5
21141,5
21142,6
21143,7
21144,6
21145,7
21146,7
21147,6
21148,6
21149,4
21150,6
21151,6
21152,7
21153,7
21154,7
21155,6
21156,7
21157,5
21158,3
21159,7
21160,7
21161,4
21162,6
21163,7
21164,6
21165,7
21166,5
21167,7
21168,7
21169,6
21170,6
21171,5
21172,7
21173,8
21174,7
21175,8
21176,7
21177,8
21178,3
21179,8
21180,5
21181,8
21182,7
21183,7
21184,6
21185,5
21186,7
21187,6
21188,6
21189,7
21190,7
21191,7
21192,5
21193,6
21194,6
21195,5
21196,5
21197,5
21198,7
21199,6
21200,7
21201,5
21202,6
21203,6
21204,6
21205,4
21206,8
21207,5
21208,7
21209,8
21210,7
21211,7
21212,6
21213,5
21214,7
21215,6
21216,7
21217,4
21218,5
21219,5
21220,7
21221,6
21222,6
21223,6
21224,6
21225,6
21226,6
21227,5
21228,6
21229,7
21230,6
21231,4
21232,5
21233,4
21234,7
21235,5
21236,7
21237,4
21238,7
21239,7
21240,7
21241,6
21242,7
21243,6
21244,6
21245,8
21246,7
21247,5
21248,6
21249,7
21250,4
21251,7
21252,5
21253,5
21254,7
21255,5
21256,7
21257,5
21258,6
21259,4
21260,7
21261,6
21262,3
21263,7
21264,3
21265,7
21266,5
21267,6
21268,7
21269,7
21270,6
21271,4
21272,6
21273,7
21274,6
21275,7
21276,6
21277,8
21278,7
21279,7
21280,7
21281,4
21282,4
21283,5
21284,7
21285,6
21286,6
21287,5
21288,6
21289,6
21290,7
21291,7
21292,7
21293,6
21294,5
21295,6
21296,6
21297,7
21298,6
21299,5
21300,7
21301,7
21302,6
21303,7
21304,6
21305,6
21306,4
21307,5
21308,7
21309,6
21310,7
21311,8
21312,6
21313,8
21314,6
21315,4
21316,6
21317,7
21318,6
21319,6
21320,6
21321,6
21322,6
21323,5
21324,7
21325,3
21326,6
21327,5
21328,5
21329,7
21330,6
21331,6
21332,8
21333,7
21334,6
21335,8
21336,5
21337,7
21338,7
21339,5
21340,6
21341,5
21342,6
21343,5
21344,7
21345,3
21346,7
21347,7
21348,7
21349,6
21350,6
21351,6
21352,7
21353,5
21354,6
21355,7
21356,5
21357,4
21358,5
21359,5
21360,7
21361,7
21362,5
21363,7
21364,3
21365,6
21366,6
21367,6
21368,6
21369,6
21370,4
21371,5
21372,6
21373,7
21374,7
21375,4
21376,7
21377,8
21378,8
21379,6
21380,5
21381,7
21382,5
21383,6
21384,6
21385,7
21386,7
21387,7
21388,5
21389,5
21390,6
21391,8
21392,6
21393,7
21394,7
21395,5
21396,7
21397,6
21398,6
21399,8
21400,7
21401,6
21402,5
21403,5
21404,7
21405,6
21406,5
21407,5
21408,7
21409,4
21410,7
21411,5
21412,5
21413,8
21414,6
21415,5
21416,7
21417,5
21418,6
21419,5
21420,7
21421,7
21422,7
21423,8
21424,6
21425,7
21426,7
21427,6
21428,5
21429,7
21430,7
21431,6
21432,5
21433,7
21434,6
21435,6
21436,6
21437,6
21438,7
21439,6
21440,7
21441,6
21442,6
21443,7
21444,6
21445,6
21446,5
21447,3
21448,7
21449,6
21450,7
21451,6
21452,5
21453,6
21454,7
21455,7
21456,6
21457,7
21458,5
21459,8
21460,7
21461,8
21462,6
21463,6
21464,5
21465,7
21466,7
21467,6
21468,7
21469,7
21470,7
21471,7
21472,5
21473,4
21474,5
21475,7
21476,5
21477,6
21478,7
21479,8
21480,7
21481,7
21482,7
21483,7
21484,6
21485,4
21486,6
21487,7
21488,7
21489,5
21490,7
21491,6
21492,4
21493,4
21494,7
21495,7
21496,8
21497,7
21498,7
21499,7
21500,6
21501,7
21502,5
21503,6
21504,6
21505,7
21506,7
21507,8
21508,5
21509,7
21510,6
21511,8
21512,6
21513,7
21514,7
21515,5
21516,5
21517,7
21518,6
21519,6
21520,7
21521,7
21522,7
21523,6
21524,8
21525,8
21526,6
21527,5
21528,8
21529,7
21530,6
21531,8
21532,6
21533,8
21534,8
21535,7
21536,6
21537,7
21538,5
21539,5
21540,4
21541,4
21542,6
21543,7
21544,7
21545,6
21546,7
21547,5
21548,6
21549,7
21550,5
21551,6
21552,7
21553,6
21554,6
21555,7
21556,5
21557,6
21558,7
21559,6
21560,5
21561,6
21562,6
21563,8
21564,6
21565,6
21566,6
21567,7
21568,7
21569,8
21570,6
21571,7
21572,5
21573,6
21574,7
21575,5
21576,7
21577,5
21578,6
21579,5
21580,7
21581,7
21582,7
21583,6
21584,3
21585,7
21586,8
21587,6
21588,4
21589,7
21590,6
21591,6
21592,7
21593,7
21594,6
21595,7
21596,7
21597,6
21598,6
21599,6
21600,8
21601,6
21602,6
21603,6
21604,5
21605,5
21606,7
21607,5
21608,6
21609,7
21610,6
21611,6
21612,5
21613,4
21614,8
21615,4
21616,7
21617,4
21618,6
21619,8
21620,8
21621,7
21622,6
21623,6
21624,6
21625,7
21626,6
21627,6
21628,7
21629,6
21630,7
21631,5
21632,4
21633,8
21634,7
21635,5
21636,7
21637,4
21638,7
21639,5
21640,8
21641,6
21642,5
21643,6
21644,6
21645,7
21646,6
21647,7
21648,7
21649,7
21650,4
21651,7
21652,8
21653,6
21654,6
21655,7
21656,6
21657,7
21658,6
21659,5
21660,7
21661,7
21662,7
21663,7
21664,8
21665,7
21666,4
21667,7
21668,4
21669,5
21670,5
21671,6
21672,7
21673,6
21674,6
21675,7
21676,7
21677,2
21678,6
21679,8
21680,6
21681,7
21682,6
21683,4
21684,6
21685,7
21686,7
21687,7
21688,6
21689,7
21690,5
21691,6
21692,7
21693,6
21694,7
21695,6
21696,6
21697,7
21698,7
21699,8
21700,8
21701,2
21702,7
21703,8
21704,7
21705,6
21706,8
21707,4
21708,6
21709,6
21710,6
21711,4
21712,5
21713,7
21714,6
21715,7
21716,4
21717,4
21718,6
21719,6
21720,7
21721,6
21722,4
21723,7
21724,7
21725,7
21726,6
21727,6
21728,5
21729,7
21730,7
21731,7
21732,7
21733,7
21734,6
21735,8
21736,8
21737,4
21738,6
21739,7
21740,7
21741,7
21742,6
21743,8
21744,6
21745,6
21746,5
21747,5
21748,7
21749,6
21750,7
21751,6
21752,5
21753,6
21754,6
21755,7
21756,7
21757,6
21758,5
21759,7
21760,7
21761,4
21762,7
21763,7
21764,5
21765,7
21766,6
21767,6
21768,7
21769,6
21770,3
21771,6
21772,5
21773,7
21774,5
21775,6
21776,6
21777,2
21778,7
21779,7
21780,5
21781,5
21782,4
21783,7
21784,5
21785,6
21786,7
21787,4
21788,7
21789,7
21790,6
21791,7
21792,6
21793,7
21794,7
21795,5
21796,3
21797,6
21798,6
21799,7
21800,7
21801,7
21802,6
21803,6
21804,6
21805,6
21806,6
21807,4
21808,7
21809,5
21810,6
21811,7
21812,6
21813,5
21814,7
21815,8
21816,7
21817,8
21818,7
21819,7
21820,7
21821,7
21822,8
21823,7
21824,7
21825,7
21826,8
21827,6
21828,2
21829,6
21830,6
21831,8
21832,5
21833,5
21834,7
21835,6
21836,7
21837,7
21838,7
21839,7
21840,6
21841,7
21842,6
21843,7
21844,7
21845,8
21846,7
21847,7
21848,6
21849,7
21850,7
21851,6
21852,8
21853,5
21854,5
21855,7
21856,6
21857,7
21858,6
21859,6
21860,6
21861,6
21862,6
21863,7
21864,7
21865,6
21866,8
21867,5
21868,6
21869,7
21870,7
21871,7
21872,6
21873,7
21874,8
21875,7
21876,6
21877,2
21878,6
21879,4
21880,6
21881,7
21882,8
21883,7
21884,7
21885,4
21886,5
21887,5
21888,6
21889,6
21890,7
21891,8
21892,8
21893,5
21894,5
21895,6
21896,6
21897,7
21898,7
21899,6
21900,3
21901,6
21902,6
21903,7
21904,7
21905,7
21906,4
21907,3
21908,7
21909,7
21910,7
21911,5
21912,5
21913,5
21914,6
21915,6
21916,8
21917,7
21918,7
21919,6
21920,7
21921,3
21922,7
21923,7
21924,7
21925,7
21926,6
21927,5
21928,6
21929,6
21930,7
21931,8
21932,6
21933,6
21934,7
21935,7
21936,6
21937,6
21938,6
21939,7
21940,5
21941,7
21942,6
21943,6
21944,5
21945,7
21946,7
21947,8
21948,7
21949,6
21950,7
21951,6
21952,6
21953,6
21954,6
21955,6
21956,6
21957,6
21958,7
21959,6
21960,6
21961,7
21962,7
21963,7
21964,6
21965,6
21966,6
21967,7
21968,7
21969,4
21970,4
21971,7
21972,8
21973,6
21974,6
21975,6
21976,6
21977,5
21978,6
21979,7
21980,7
21981,7
21982,7
21983,6
21984,7
21985,6
21986,7
21987,6
21988,7
21989,6
21990,7
21991,6
21992,6
21993,3
21994,7
21995,5
21996,7
21997,7
21998,8
21999,7
22000,4
22001,7
22002,5
22003,8
22004,7
22005,7
22006,5
22007,4
22008,3
22009,8
22010,6
22011,6
22012,6
22013,7
22014,6
22015,6
22016,7
22017,6
22018,7
22019,6
22020,7
22021,6
22022,7
22023,3
22024,7
22025,7
22026,6
22027,6
22028,7
22029,8
22030,5
22031,6
22032,4
22033,8
22034,6
22035,7
22036,6
22037,7
22038,7
22039,5
22040,7
22041,7
22042,7
22043,7
22044,7
22045,8
22046,7
22047,5
22048,7
22049,7
22050,6
22051,7
22052,6
22053,7
22054,7
22055,5
22056,6
22057,6
22058,6
22059,6
22060,5
22061,7
22062,7
22063,5
22064,5
22065,7
22066,8
22067,7
22068,7
22069,5
22070,6
22071,7
22072,7
22073,6
22074,7
22075,6
22076,7
22077,7
22078,5
22079,7
22080,6
22081,7
22082,7
22083,6
22084,6
22085,7
22086,1
22087,7
22088,6
22089,7
22090,7
22091,7
22092,7
22093,7
22094,7
22095,6
22096,7
22097,6
22098,7
22099,6
22100,7
22101,7
22102,7
22103,7
22104,7
22105,2
22106,7
22107,7
22108,7
22109,7
22110,7
22111,5
22112,5
22113,7
22114,7
22115,4
22116,6
22117,6
22118,7
22119,8
22120,7
22121,5
22122,6
22123,6
22124,5
22125,6
22126,5
22127,7
22128,6
22129,6
22130,6
22131,8
22132,6
22133,7
22134,6
22135,7
22136,2
22137,8
22138,6
22139,6
22140,7
22141,4
22142,8
22143,6
22144,5
22145,6
22146,7
22147,7
22148,5
22149,5
22150,6
22151,7
22152,7
22153,6
22154,6
22155,6
22156,8
22157,5
22158,5
22159,6
22160,6
22161,6
22162,7
22163,7
22164,7
22165,8
22166,6
22167,7
22168,7
22169,6
22170,5
22171,8
22172,6
22173,7
22174,7
22175,8
22176,8
22177,6
22178,7
22179,7
22180,8
22181,4
22182,7
22183,7
22184,6
22185,7
22186,6
22187,6
22188,6
22189,7
22190,6
22191,7
22192,6
22193,7
22194,4
22195,7
22196,7
22197,6
22198,7
22199,5
22200,7
22201,5
22202,6
22203,7
22204,7
22205,6
22206,7
22207,8
22208,7
22209,6
22210,6
22211,6
22212,7
22213,8
22214,6
22215,7
22216,6
22217,7
22218,6
22219,6
22220,7
22221,8
22222,6
22223,8
22224,6
22225,7
22226,7
22227,4
22228,7
22229,6
22230,8
22231,7
22232,7
22233,8
22234,7
22235,5
22236,6
22237,8
22238,7
22239,8
22240,7
22241,6
22242,7
22243,6
22244,7
22245,7
22246,7
22247,7
22248,6
22249,7
22250,7
22251,7
22252,7
22253,3
22254,8
22255,7
22256,6
22257,5
22258,6
22259,6
22260,6
22261,6
22262,7
22263,6
22264,6
22265,7
22266,7
22267,6
22268,3
22269,7
22270,7
22271,6
22272,7
22273,8
22274,6
22275,6
22276,7
22277,5
22278,7
22279,7
22280,4
22281,6
22282,7
22283,5
22284,6
22285,6
22286,7
22287,7
22288,5
22289,6
22290,7
22291,7
22292,6
22293,7
22294,8
22295,6
22296,7
22297,7
22298,6
22299,6
22300,7
22301,5
22302,8
22303,7
22304,7
22305,7
22306,7
22307,8
22308,7
22309,8
22310,6
22311,8
22312,6
22313,5
22314,6
22315,7
22316,7
22317,6
22318,5
22319,7
22320,7
22321,6
22322,5
22323,5
22324,3
22325,7
22326,5
22327,5
22328,6
22329,6
22330,7
22331,4
22332,6
22333,8
22334,6
22335,5
22336,5
22337,6
22338,7
22339,6
22340,7
22341,7
22342,6
22343,6
22344,6
22345,6
22346,7
22347,5
22348,7
22349,7
22350,7
22351,7
22352,6
22353,6
22354,8
22355,7
22356,5
22357,7
22358,6
22359,7
22360,7
22361,6
22362,7
22363,6
22364,7
22365,4
22366,6
22367,7
22368,7
22369,7
22370,7
22371,7
22372,7
22373,6
22374,7
22375,5
22376,4
22377,6
22378,4
22379,7
22380,7
22381,6
22382,7
22383,7
22384,6
22385,7
22386,6
22387,6
22388,3
22389,4
22390,7
22391,5
22392,6
22393,7
22394,8
22395,6
22396,6
22397,7
22398,8
22399,8
22400,6
22401,5
22402,7
22403,8
22404,7
22405,7
22406,6
22407,4
22408,5
22409,6
22410,7
22411,8
22412,7
22413,7
22414,8
22415,8
22416,7
22417,5
22418,7
22419,7
22420,7
22421,6
22422,6
22423,4
22424,6
22425,7
22426,7
22427,6
22428,6
22429,7
22430,6
22431,6
22432,6
22433,7
22434,5
22435,8
22436,6
22437,7
22438,4
22439,7
22440,6
22441,5
22442,6
22443,7
22444,7
22445,7
22446,6
22447,7
22448,6
22449,7
22450,3
22451,6
22452,5
22453,7
22454,7
22455,7
22456,6
22457,6
22458,6
22459,8
22460,7
22461,8
22462,5
22463,6
22464,7
22465,6
22466,7
22467,5
22468,7
22469,6
22470,7
22471,6
22472,7
22473,6
22474,7
22475,7
22476,7
22477,7
22478,5
22479,5
22480,7
22481,4
22482,7
22483,7
22484,5
22485,5
22486,7
22487,8
22488,8
22489,5
22490,7
22491,7
22492,6
22493,5
22494,7
22495,6
22496,7
22497,6
22498,6
22499,7
22500,5
22501,6
22502,7
22503,7
22504,7
22505,6
22506,6
22507,7
22508,6
22509,8
22510,6
22511,6
22512,6
22513,5
22514,6
22515,7
22516,6
22517,7
22518,2
22519,7
22520,7
22521,8
22522,6
22523,7
22524,6
22525,5
22526,8
22527,6
22528,6
22529,7
22530,6
22531,7
22532,7
22533,6
22534,6
22535,7
22536,6
22537,7
22538,8
22539,7
22540,4
22541,8
22542,8
22543,8
22544,8
22545,3
22546,6
22547,7
22548,4
22549,6
22550,7
22551,6
22552,6
22553,6
22554,8
22555,7
22556,5
22557,8
22558,6
22559,7
22560,7
22561,6
22562,7
22563,6
22564,6
22565,7
22566,4
22567,7
22568,6
22569,7
22570,7
22571,7
22572,6
22573,7
22574,5
22575,7
22576,6
22577,7
22578,5
22579,6
22580,6
22581,1
22582,7
22583,8
22584,6
22585,7
22586,6
22587,7
22588,7
22589,8
22590,5
22591,6
22592,6
22593,5
22594,7
22595,4
22596,6
22597,7
22598,7
22599,7
22600,7
22601,7
22602,7
22603,7
22604,7
22605,7
22606,7
22607,7
22608,5
22609,6
22610,6
22611,5
22612,7
22613,6
22614,6
22615,6
22616,8
22617,5
22618,6
22619,7
22620,7
22621,6
22622,7
22623,7
22624,7
22625,8
22626,6
22627,7
22628,6
22629,6
22630,6
22631,7
22632,6
22633,7
22634,7
22635,7
22636,7
22637,6
22638,6
22639,4
22640,7
22641,7
22642,8
22643,7
22644,8
22645,6
22646,7
22647,7
22648,6
22649,8
22650,7
22651,5
22652,6
22653,6
22654,8
22655,4
22656,6
22657,7
22658,5
22659,7
22660,6
22661,8
22662,8
22663,6
22664,7
22665,6
22666,6
22667,7
22668,5
22669,7
22670,6
22671,7
22672,8
22673,7
22674,4
22675,6
22676,7
22677,7
22678,6
22679,6
22680,7
22681,7
22682,7
22683,6
22684,5
22685,8
22686,7
22687,6
22688,6
22689,3
22690,6
22691,7
22692,7
22693,5
22694,7
22695,6
22696,6
22697,6
22698,7
22699,3
22700,5
22701,7
22702,7
22703,7
22704,6
22705,3
22706,7
22707,4
22708,4
22709,5
22710,8
22711,8
22712,7
22713,7
22714,7
22715,7
22716,8
22717,7
22718,8
22719,5
22720,6
22721,6
22722,7
22723,6
22724,7
22725,7
22726,7
22727,7
22728,6
22729,8
22730,7
22731,5
22732,5
22733,6
22734,6
22735,4
22736,7
22737,7
22738,6
22739,7
22740,6
22741,7
22742,6
22743,8
22744,7
22745,5
22746,7
22747,7
22748,7
22749,8
22750,7
22751,8
22752,7
22753,6
22754,7
22755,7
22756,7
22757,7
22758,7
22759,7
22760,7
22761,6
22762,7
22763,5
22764,7
22765,5
22766,6
22767,7
22768,7
22769,6
22770,8
22771,7
22772,6
22773,6
22774,5
22775,6
22776,7
22777,7
22778,6
22779,7
22780,8
22781,6
22782,8
22783,7
22784,7
22785,7
22786,8
22787,7
22788,6
22789,6
22790,7
22791,6
22792,6
22793,5
22794,6
22795,7
22796,7
